Iteration,Cost,Sequence
0,115,1 9 2 6 4 3 7 8 5
1,103,1 9 6 2 4 3 7 8 5
2,99,1 2 6 9 4 3 7 8 5
3,99,1 2 6 9 4 3 7 8 5
4,99,1 2 6 9 4 3 7 8 5
5,91,1 2 8 9 4 3 7 6 5
6,91,1 2 8 9 4 3 7 6 5
7,91,1 2 8 9 4 3 7 6 5
8,87,1 2 3 9 4 8 7 6 5
9,87,1 2 3 9 4 8 7 6 5
10,87,1 2 3 9 4 8 7 6 5
11,87,1 2 3 9 4 8 7 6 5
12,87,1 2 3 9 4 8 7 6 5
13,87,1 2 3 9 4 8 7 6 5
14,81,1 2 5 9 4 8 7 6 3
15,81,1 2 5 9 4 8 7 6 3
16,81,1 2 5 9 4 8 7 6 3
17,81,1 2 5 9 4 8 7 6 3
18,81,1 2 5 9 4 8 7 6 3
19,81,1 2 5 9 4 8 7 6 3
20,81,1 2 5 9 4 8 7 6 3
21,81,1 2 5 9 4 8 7 6 3
22,81,1 2 5 9 4 8 7 6 3
23,81,1 2 5 9 4 8 7 6 3
24,81,1 2 5 9 4 8 7 6 3
25,81,1 2 5 9 4 8 7 6 3
26,81,1 2 5 9 4 8 7 6 3
27,81,1 2 5 9 4 8 7 6 3
28,81,1 2 5 9 4 8 7 6 3
29,81,1 2 5 9 4 8 7 6 3
30,81,1 2 5 9 4 8 7 6 3
31,81,1 2 5 9 4 8 7 6 3
32,81,1 2 5 9 4 8 7 6 3
33,81,1 2 5 9 4 8 7 6 3
34,81,1 2 5 9 4 8 7 6 3
35,81,1 2 5 9 4 8 7 6 3
36,81,1 2 5 9 4 8 7 6 3
37,81,1 2 5 9 4 8 7 6 3
38,81,1 2 5 9 4 8 7 6 3
39,81,1 2 5 9 4 8 7 6 3
40,81,1 2 5 9 4 8 7 6 3
41,81,1 2 9 5 4 8 7 6 3
42,81,1 2 9 5 4 8 7 6 3
43,81,1 2 9 5 4 8 7 6 3
44,81,1 2 9 5 4 8 7 6 3
45,81,1 2 9 5 4 8 7 6 3
46,81,1 2 9 5 4 8 7 6 3
47,81,1 2 9 5 4 8 7 6 3
48,81,1 2 9 5 4 8 7 6 3
49,81,1 2 9 4 5 8 7 6 3
50,81,1 2 9 4 5 8 7 6 3
51,81,1 2 9 4 5 8 7 6 3
52,81,1 2 9 4 5 8 7 6 3
53,71,1 2 5 4 9 8 7 6 3
54,71,1 2 5 4 9 8 7 6 3
55,71,1 2 5 4 9 8 7 6 3
56,63,1 2 4 5 9 8 7 6 3
57,63,1 2 4 5 9 8 7 6 3
58,63,1 2 4 5 9 8 7 6 3
59,63,1 2 4 5 9 8 7 6 3
60,63,1 2 4 5 9 8 7 6 3
61,63,1 2 4 5 9 8 7 6 3
62,63,1 2 4 5 9 8 7 6 3
63,63,1 2 4 5 9 8 7 6 3
64,63,1 2 4 5 9 8 7 6 3
65,63,1 2 4 5 9 8 7 6 3
66,63,1 2 4 5 9 8 7 6 3
67,63,1 2 4 5 9 8 7 6 3
68,63,1 2 4 5 9 8 7 6 3
69,63,1 2 4 5 9 8 7 6 3
70,63,1 2 4 5 9 8 7 6 3
71,63,1 2 4 5 9 8 7 6 3
72,63,1 2 4 5 9 8 7 6 3
73,63,1 2 4 5 9 8 7 6 3
74,63,1 2 4 5 9 8 7 6 3
75,63,1 2 4 5 9 8 7 6 3
76,63,1 2 4 5 9 8 7 6 3
77,63,1 2 4 5 9 8 7 6 3
78,63,1 2 4 5 9 8 7 6 3
79,63,1 2 4 5 9 8 7 6 3
80,63,1 2 4 5 9 8 7 6 3
81,63,1 2 4 5 9 8 7 6 3
82,63,1 2 4 5 9 8 7 6 3
83,63,1 2 4 5 9 8 7 6 3
84,63,1 2 4 5 9 8 7 6 3
85,63,1 2 4 5 9 8 7 6 3
86,63,1 2 4 5 9 8 7 6 3
87,63,1 2 4 5 9 8 7 6 3
88,63,1 2 4 5 9 8 7 6 3
89,63,1 2 4 5 9 8 7 6 3
90,63,1 2 4 5 9 8 7 6 3
91,63,1 2 4 5 9 8 7 6 3
92,63,1 2 4 5 9 8 7 6 3
93,63,1 2 4 5 9 8 7 6 3
94,63,1 2 4 5 9 8 7 6 3
95,63,1 2 4 5 9 8 7 6 3
96,63,1 2 4 5 9 8 7 6 3
97,63,1 2 4 5 9 8 7 6 3
98,63,1 2 4 5 9 8 7 6 3
99,63,1 2 4 5 9 8 7 6 3
100,63,1 2 4 5 9 8 7 6 3
101,63,1 2 4 5 9 8 7 6 3
102,63,1 2 4 5 9 8 7 6 3
103,63,1 2 4 5 9 8 7 6 3
104,63,1 2 4 5 9 8 7 6 3
105,63,1 2 4 5 9 8 7 6 3
106,63,1 2 4 5 9 8 7 6 3
107,63,1 2 4 5 9 8 7 6 3
108,63,1 2 4 5 9 8 7 6 3
109,63,1 2 4 5 9 8 7 6 3
110,63,1 2 4 5 9 8 7 6 3
111,63,1 2 4 5 9 8 7 6 3
112,63,1 2 4 5 9 8 7 6 3
113,63,1 2 4 5 9 8 7 6 3
114,63,1 2 4 5 9 8 7 6 3
115,63,1 2 4 5 9 8 7 6 3
116,63,1 2 4 5 9 8 7 6 3
117,63,1 2 4 5 9 8 7 6 3
118,63,1 2 4 5 9 8 7 6 3
119,63,1 2 4 5 9 8 7 6 3
120,63,1 2 4 5 9 8 7 6 3
121,63,1 2 4 5 9 8 7 6 3
122,63,1 2 4 5 9 8 7 6 3
123,63,1 2 4 5 9 8 7 6 3
124,63,1 2 4 5 9 8 7 6 3
125,63,1 2 4 5 9 8 7 6 3
126,63,1 2 4 5 9 8 7 6 3
127,63,1 2 4 5 9 8 7 6 3
128,63,1 2 4 5 9 8 7 6 3
129,63,1 2 4 5 9 8 7 6 3
130,63,1 2 4 5 9 8 7 6 3
131,63,1 2 4 5 9 8 7 6 3
132,63,1 2 4 5 9 8 7 6 3
133,63,1 2 4 5 9 8 7 6 3
134,63,1 2 4 5 9 8 7 6 3
135,63,1 2 4 5 9 8 7 6 3
136,63,1 2 4 5 9 8 7 6 3
137,63,1 2 4 5 9 8 7 6 3
138,63,1 2 4 5 9 8 7 6 3
139,63,1 2 4 5 9 8 7 6 3
140,63,1 2 4 5 9 8 7 6 3
141,63,1 2 4 5 9 8 7 6 3
142,63,1 2 4 5 9 8 7 6 3
143,63,1 2 4 5 9 8 7 6 3
144,63,1 2 4 5 9 8 7 6 3
145,63,1 2 4 5 9 8 7 6 3
146,63,1 2 4 5 9 8 7 6 3
147,63,1 2 4 5 9 8 7 6 3
148,63,1 2 4 5 9 8 7 6 3
149,63,1 2 4 5 9 8 7 6 3
150,63,1 2 4 5 9 8 7 6 3
151,63,1 2 4 5 9 8 7 6 3
152,63,1 2 4 5 9 8 7 6 3
153,63,1 2 4 5 9 8 7 6 3
154,63,1 2 4 5 9 8 7 6 3
155,63,1 2 4 5 9 8 7 6 3
156,63,1 2 4 5 9 8 7 6 3
157,63,1 2 4 5 9 8 7 6 3
158,63,1 2 4 5 9 8 7 6 3
159,63,1 2 4 5 9 8 7 6 3
160,63,1 2 4 5 9 8 7 6 3
161,63,1 2 4 5 9 8 7 6 3
162,63,1 2 4 5 9 8 7 6 3
163,63,1 2 4 5 9 8 7 6 3
164,63,1 2 4 5 9 8 7 6 3
165,63,1 2 4 5 9 8 7 6 3
166,63,1 2 4 5 9 8 7 6 3
167,63,1 2 4 5 9 8 7 6 3
168,63,1 2 4 5 9 8 7 6 3
169,63,1 2 4 5 9 8 7 6 3
170,63,1 2 4 5 9 8 7 6 3
171,63,1 2 4 5 9 8 7 6 3
172,63,1 2 4 5 9 8 7 6 3
173,63,1 2 4 5 9 8 7 6 3
174,63,1 2 4 5 9 8 7 6 3
175,63,1 2 4 5 9 8 7 6 3
176,63,1 2 4 5 9 8 7 6 3
177,63,1 2 4 5 9 8 7 6 3
178,63,1 2 4 5 9 8 7 6 3
179,63,1 2 4 5 9 8 7 6 3
180,63,1 2 4 5 9 8 7 6 3
181,63,1 2 4 5 9 8 7 6 3
182,63,1 2 4 5 9 8 7 6 3
183,63,1 2 4 5 9 8 7 6 3
184,63,1 2 4 5 9 8 7 6 3
185,63,1 2 4 5 9 8 7 6 3
186,63,1 2 4 5 9 8 7 6 3
187,63,1 2 4 5 9 8 7 6 3
188,63,1 2 4 5 9 8 7 6 3
189,63,1 2 4 5 9 8 7 6 3
190,63,1 2 4 5 9 8 7 6 3
191,63,1 2 4 5 9 8 7 6 3
192,63,1 2 4 5 9 8 7 6 3
193,63,1 2 4 5 9 8 7 6 3
194,63,1 2 4 5 9 8 7 6 3
195,63,1 2 4 5 9 8 7 6 3
196,63,1 2 4 5 9 8 7 6 3
197,63,1 2 4 5 9 8 7 6 3
198,63,1 2 4 5 9 8 7 6 3
199,63,1 2 4 5 9 8 7 6 3
200,63,1 2 4 5 9 8 7 6 3
201,63,1 2 4 5 9 8 7 6 3
202,63,1 2 4 5 9 8 7 6 3
203,63,1 2 4 5 9 8 7 6 3
204,63,1 2 4 5 9 8 7 6 3
205,63,1 2 4 5 9 8 7 6 3
206,63,1 2 4 5 9 8 7 6 3
207,63,1 2 4 5 9 8 7 6 3
208,63,1 2 4 5 9 8 7 6 3
209,63,1 2 4 5 9 8 7 6 3
210,63,1 2 4 5 9 8 7 6 3
211,63,1 2 4 5 9 8 7 6 3
212,63,1 2 4 5 9 8 7 6 3
213,63,1 2 4 5 9 8 7 6 3
214,63,1 2 4 5 9 8 7 6 3
215,63,1 2 4 5 9 8 7 6 3
216,63,1 2 4 5 9 8 7 6 3
217,63,1 2 4 5 9 8 7 6 3
218,63,1 2 4 5 9 8 7 6 3
219,63,1 2 4 5 9 8 7 6 3
220,63,1 2 4 5 9 8 7 6 3
221,63,1 2 4 5 9 8 7 6 3
222,63,1 2 4 5 9 8 7 6 3
223,63,1 2 4 5 9 8 7 6 3
224,63,1 2 4 5 9 8 7 6 3
225,63,1 2 4 5 9 8 7 6 3
226,63,1 2 4 5 9 8 7 6 3
227,63,1 2 4 5 9 8 7 6 3
228,63,1 2 4 5 9 8 7 6 3
229,63,1 2 4 5 9 8 7 6 3
230,63,1 2 4 5 9 8 7 6 3
231,63,1 2 4 5 9 8 7 6 3
232,63,1 2 4 5 9 8 7 6 3
233,63,1 2 4 5 9 8 7 6 3
234,63,1 2 4 5 9 8 7 6 3
235,63,1 2 4 5 9 8 7 6 3
236,63,1 2 4 5 9 8 7 6 3
237,63,1 2 4 5 9 8 7 6 3
238,63,1 2 4 5 9 8 7 6 3
239,63,1 2 4 5 9 8 7 6 3
240,63,1 2 4 5 9 8 7 6 3
241,63,1 2 4 5 9 8 7 6 3
242,63,1 2 4 5 9 8 7 6 3
243,63,1 2 4 5 9 8 7 6 3
244,63,1 2 4 5 9 8 7 6 3
245,63,1 2 4 5 9 8 7 6 3
246,63,1 2 4 5 9 8 7 6 3
247,63,1 2 4 5 9 8 7 6 3
248,63,1 2 4 5 9 8 7 6 3
249,63,1 2 4 5 9 8 7 6 3
